Console Name,Game Name,Original Name
SFC,granhistoria genshi sekaiki,Granhistoria-Genshi Sekaiki .smc
SFC,great battle 4,Great Battle 4.smc
SFC,great circus mystery starring mickey and minnie,Great Circus Mystery Starring Mickey & Minnie.smc
SFC,gs mikami,GS Mikami.smc
SFC,gt racing,GT Racing.smc
SFC,gundamw endlessduel,Gundamw Endlessduel.smc
SFC,gunforce battle fire engulfed terror island,Gunforce-Battle Fire Engulfed Terror Island.smc
SFC,gunforce,Gunforce.smc
SFC,hagane,Hagane.smc
SFC,hai toride,Hai Toride.smc
SFC,haisei mahjong ryouga,Haisei Mahjong-Ryouga.smc
SFC,hamelin no violin hiki,Hamelin no Violin Hiki.smc
SFC,hammerin  harry,Hammerin' Harry.smc
SFC,hanafuda ou,Hanafuda Ou.smc
SFC,hanjyuku hero,Hanjyuku Hero.smc
SFC,hansei zaru jiro kun,Hansei Zaru Jiro Kun.smc
SFC,harleys humongous adv,Harleys Humongous Adv.smc
SFC,harukanaru augusta 1,Harukanaru Augusta 1.smc
SFC,harukanaru augusta 2,Harukanaru Augusta 2.smc
SFC,harukanaru augusta 3,Harukanaru Augusta 3.smc
SFC,harvest moon,Harvest Moon.smc
SFC,hashire hebereke,Hashire Hebereke.smc
SFC,hat trick hero 1,Hat Trick Hero 1.smc
SFC,hat trick hero 2,Hat Trick Hero 2.smc
SFC,hatayama hatch no pro yakyuu news,Hatayama Hatch no Pro Yakyuu News!.smc
SFC,hebereke no oishii puzzle ha irimasenka,Hebereke no Oishii Puzzle ha Irimasenka.smc
SFC,hebereke s popoon,Hebereke's Popoon.smc
SFC,heisei gunjin shougi,Heisei Gunjin Shougi.smc
SFC,heisei inu monogatari bow pop n smash,Heisei Inu Monogatari Bow-Pop'n Smash!!.smc
SFC,heisei shin onigashima kouhen,Heisei Shin Onigashima-Kouhen.smc
SFC,heisei shin onigashima zenhen,Heisei Shin Onigashima-Zenhen.smc
SFC,heiwa pachinko world 1,Heiwa Pachinko World 1.smc
SFC,heiwa pachinko world 2,Heiwa Pachinko World 2.smc
SFC,heiwa pachinko world 3,Heiwa Pachinko World 3.smc
SFC,heiwa parlor mini8,Heiwa Parlor!Mini8.smc
SFC,hello  pac man,Hello! Pac-Man.smc
SFC,herakles 3,Herakles 3.smc
SFC,herakles 4,Herakles 4.smc
SFC,hero senki   project olympus,Hero Senki - Project Olympus.smc
SFC,hiryuu no ken s golden fighter,Hiryuu no Ken S-Golden Fighter.smc
SFC,hiryuu no ken s hyper version,Hiryuu no Ken S-Hyper Version.smc
SFC,hissatsu pachinko collection 1,Hissatsu Pachinko Collection 1.smc
SFC,hissatsu pachinko collection 2,Hissatsu Pachinko Collection 2.smc
SFC,hissatsu pachinko collection 3,Hissatsu Pachinko Collection 3.smc
SFC,hissatsu pachinko collection 4,Hissatsu Pachinko Collection 4.smc
SFC,hisshou 777 fighter 1,Hisshou 777 Fighter 1.smc
SFC,hisshou 777 fighter 2,Hisshou 777 Fighter 2.smc
SFC,hisshou 777 fighter 3,Hisshou 777 Fighter 3.smc
SFC,hokuto no ken 5,Hokuto no Ken 5.smc
SFC,hokuto no ken 6,Hokuto no Ken 6.smc
SFC,holy striker,Holy Striker.smc
SFC,holy umbrella dondera,Holy Umbrella Dondera.smc
SFC,home alone 1,Home Alone 1.smc
SFC,home alone 2,Home Alone 2.smc
SFC,honkaku fuuunji ryuou,Honkaku Fuuunji Ryuou.smc
SFC,honkakuha igo gosei,Honkakuha Igo Gosei.smc
SFC,honoo no doukyuuji dodge danpei,Honoo no Doukyuuji-Dodge Danpei.smc
SFC,hook,Hook.smc
SFC,hourai gakuen no bouken,Hourai Gakuen no Bouken!.smc
SFC,human baseball,Human Baseball.smc
SFC,human grandprix 1,Human Grandprix 1.smc
SFC,human grandprix 2,Human Grandprix 2.smc
SFC,human grandprix 3,Human Grandprix 3.smc
SFC,human grandprix 4,Human Grandprix 4.smc
SFC,hybrid wrestler,Hybrid Wrestler.smc
SFC,hyper iria,Hyper Iria.smc
SFC,hyper zone,Hyper Zone.smc
SFC,idea no hi,Idea no Hi.smc
SFC,igo kurabu sfc,Igo Kurabu SFC.smc
SFC,ihatov monogatari,Ihatov Monogatari.smc
SFC,ikari no yousai,Ikari no Yousai.smc
SFC,illusion of gaia,Illusion of Gaia.smc
SFC,illusion of time,Illusion of Time.smc
SFC,inazuma serve da  super beach volley,Inazuma Serve da! Super Beach Volley.smc
SFC,incantation,Incantation.smc
SFC,incredible hulk,Incredible Hulk.sfc
SFC,indiana jones  greatest adventures,Indiana Jones' Greatest Adventures.smc
SFC,inindo way of  ninja,Inindo-Way of the Ninja.smc
SFC,inspector gadget,Inspector Gadget.smc
SFC,international superstar soccer deluxe,International Superstar Soccer Deluxe.smc
SFC,international tennis,International Tennis.smc
SFC,irem major title  the,"Irem Major Title, The.smc"
SFC,iron commando,Iron Commando.smc
SFC,isozuri ritou hen,Isozuri-Ritou Hen.smc
SFC,itadaki street 2,Itadaki Street 2.smc
SFC,j super 95,J Super 95.smc
SFC,j 96 dream stadium,J'96 Dream Stadium.smc
SFC,j league super soccer,J-League Super Soccer.smc
SFC,jaki crush,Jaki Crush.smc
SFC,james bond jr,James Bond Jr.smc
SFC,jammes,Jammes.smc
SFC,jelly boy 1,Jelly Boy 1.smc
SFC,jelly boy 2,Jelly Boy 2.smc
SFC,jerry boy,Jerry Boy.smc
SFC,jigsaw party,Jigsaw Party.smc
SFC,jikkyou oshaberi parodius,Jikkyou Oshaberi Parodius.smc
SFC,jikkyou power pro wrestling  96 max voltage,Jikkyou Power Pro Wrestling '96-Max Voltage.smc
SFC,jikkyou powerful pro yakyuu  94,Jikkyou Powerful Pro Yakyuu '94.smc
SFC,jikkyou powerful pro yakyuu  96 kaimaku ban,Jikkyou Powerful Pro Yakyuu '96-Kaimaku Ban.smc
SFC,jikkyou powerful pro yakyuu 2,Jikkyou Powerful Pro Yakyuu 2.smc
SFC,jikkyou powerful pro yakyuu 3  97 haru,Jikkyou Powerful Pro Yakyuu 3-'97 Haru.smc
SFC,jikkyou powerful pro yakyuu 3,Jikkyou Powerful Pro Yakyuu 3.smc
SFC,jikkyou powerful pro yakyuu basic ban  98,Jikkyou Powerful Pro Yakyuu-Basic Ban '98.smc
SFC,jikkyou world soccer 1 perfect eleven,Jikkyou World Soccer 1-Perfect Eleven.smc
SFC,jikkyou world soccer 2 fighting eleven,Jikkyou World Soccer 2-Fighting Eleven.smc
SFC,jim lee s wildc a t s,Jim Lee's WildC.A.T.S.smc
SFC,jimmy connors pro tennis tour,Jimmy Connors Pro Tennis Tour.smc
SFC,jimmy houston s bass tournament u s a,Jimmy Houston's Bass Tournament U.S.A..smc
SFC,jinsei gekijyou,Jinsei Gekijyou.smc
SFC,jinsei oedonikki,Jinsei Oedonikki.smc
SFC,jinsei seisyunhen,Jinsei Seisyunhen.smc
SFC,jissen kyoutei,Jissen Kyoutei.smc
SFC,joe and mac 1,Joe & Mac 1.sfc
SFC,joe and mac 2,Joe & Mac 2.sfc
SFC,joe and mac 3,Joe & Mac 3.smc
SFC,judge dredd,Judge Dredd.smc
SFC,jumbo hole in one,Jumbo Hole in One.smc
SFC,jumpin derby,Jumpin Derby.smc
SFC,jungle book,Jungle Book.smc
SFC,jungle strike,Jungle Strike.smc
SFC,jungle wars 2,Jungle Wars 2.smc
SFC,jurassic park 1,Jurassic Park 1.smc
SFC,jurassic park 2,Jurassic Park 2.smc
SFC,justice league task force,Justice League Task Force.smc
SFC,justice league,Justice League.smc
SFC,jutei senki,Jutei Senki.smc
SFC,jyantoushi doraoh 1,Jyantoushi Doraoh 1.smc
SFC,jyantoushi doraoh 2,Jyantoushi Doraoh 2.smc
SFC,jyanyuki,Jyanyuki.smc
SFC,kabuki richi mahjong,Kabuki Richi Mahjong.smc
SFC,kabuki rocks,Kabuki Rocks.smc
SFC,kaite tsukutte asoberu dezaemon,Kaite Tsukutte Asoberu Dezaemon.smc
SFC,kakinoki shougi,Kakinoki Shougi.smc
SFC,kamaitachi no yoru,Kamaitachi No Yoru.smc
SFC,kamen rider sd,Kamen Rider SD.smc
SFC,kamen rider,Kamen Rider.smc
SFC,karura ou,Karura Ou.smc
SFC,kato hifumi 9 dan syogi,Kato Hifumi 9 Dan Syogi.smc
SFC,keeper,Keeper.smc
SFC,keiba eight special 1,Keiba Eight Special 1.smc
SFC,keiba eight special 2,Keiba Eight Special 2.smc
SFC,keirinoh,Keirinoh.smc
SFC,keiryu ou,Keiryu OU.smc
SFC,kendo rage,Kendo Rage.smc
SFC,kentou ou world champion,Kentou Ou World Champion.smc
SFC,kero kero keroppi no bouken nikki,Kero Kero Keroppi no Bouken Nikki.smc
SFC,kessen  dokapon oukoku 4,Kessen! Dokapon Oukoku 4.smc
SFC,kid klown,Kid Klown.smc
SFC,kidou butouden g gundam,Kidou Butouden G-Gundam.smc
SFC,kidou senshi gundam f91 formula senki 0122,Kidou Senshi Gundam F91-Formula Senki 0122.smc
SFC,kidou senshi gundam cross dimension 0079,Kidou Senshi Gundam-Cross Dimension 0079.smc
SFC,kidou senshi v gundam,Kidou Senshi V-Gundam.smc
SFC,kidou senshi z gundam away to  newtype,Kidou Senshi Z-Gundam-Away to the Newtype.smc
SFC,kidou soukou dion,Kidou Soukou Dion.smc
SFC,kidoukeisatsu patlabor,Kidoukeisatsu Patlabor.smc
SFC,kigurumi daibouken  dream maze,Kigurumi Daibouken -Dream Maze.smc
SFC,kiki kaikai 1,Kiki Kaikai 1.smc
SFC,kiki kaikai 3,Kiki Kaikai 3.smc
SFC,kindai majan,Kindai Majan.smc
SFC,king arthur and  knights of justice,King Arthur & The Knights of Justice.smc
SFC,king arthur s world,King Arthur's World.smc
SFC,king of dragons,King of Dragons.smc
SFC,king of  monsters 1,King of the Monsters 1.smc
SFC,king of  monsters 2,King of the Monsters 2.smc
SFC,kiteretsu daihyakka,Kiteretsu Daihyakka.smc
SFC,kiwame 1,Kiwame 1.smc
SFC,kiwame 2,Kiwame 2.smc
SFC,kiwame 3,Kiwame 3.smc
SFC,knights of  round,Knights of the Round.smc
SFC,kouryaku casino bar,Kouryaku Casino Bar.smc
SFC,kouryuu densetsu villgust kieta shoujo,Kouryuu Densetsu Villgust-Kieta Shoujo.smc
SFC,kouryuu no mimi,Kouryuu no Mimi.smc
SFC,kouryuuki,Kouryuuki.smc
SFC,koushien 2,Koushien 2.smc
SFC,koushien 3,Koushien 3.smc
SFC,koushien 4,Koushien 4.smc
SFC,koutetsu no kishi 1,Koutetsu-no Kishi 1.smc
SFC,koutetsu no kishi 2,Koutetsu-no Kishi 2.smc
SFC,koutetsu no kishi 3,Koutetsu-no Kishi 3.smc
SFC,krusty s super fun house,Krusty's Super Fun House.smc
SFC,kunio no oden,Kunio no Oden.smc
SFC,lady stalker kako kara no chousen,Lady Stalker-Kako Kara no Chousen.smc
SFC,lagoon,Lagoon.smc
SFC,lamborghini american challenge,Lamborghini-American Challenge.smc
SFC,las vegas dream,Las Vegas Dream.smc
SFC,last bible iii,Last Bible III.smc
SFC,last fighter twin,Last Fighter Twin.smc
SFC,leading company,Leading Company.smc
SFC,leading jockey 1,Leading Jockey 1.smc
SFC,leading jockey 2,Leading Jockey 2.smc
SFC,legend,Legend.smc
SFC,lemmings 1,Lemmings 1.smc
SFC,lemmings 2,Lemmings 2.smc
SFC,lennus 1,Lennus 1.smc
SFC,lennus 2,Lennus 2.smc
SFC,lethal enforcers,Lethal Enforcers.smc
SFC,lethal weapon,Lethal Weapon.smc
SFC,libble rabble,Libble Rabble.smc
SFC,liberty or death,Liberty or Death.smc
SFC,light fantasy 1,Light Fantasy 1.smc
SFC,light fantasy 2,Light Fantasy 2.smc
SFC,lion king,Lion King.sfc
SFC,little magic,Little Magic.smc
SFC,little master nijiiro no maseki,Little Master-Nijiiro no Maseki.smc
SFC,live a live,Live-A-Live.smc
SFC,lode runner twin,Lode Runner Twin.smc
SFC,lodoss tou senki,Lodoss-tou Senki.smc
SFC,looney tunes   acme animation factory,Looney Tunes - Acme Animation Factory.smc
SFC,looney tunes basketball,Looney Tunes Basketball.smc
SFC,looney tunes road runner vs wily e coyote,Looney Tunes Road Runner vs Wily E Coyote.smc
SFC,lord monarch,Lord Monarch.smc
SFC,lost vikings 1,Lost Vikings 1.smc
SFC,lost vikings 2,Lost Vikings 2.smc
SFC,love quest,Love Quest.smc
SFC,lucky luke,Lucky Luke.smc
SFC,lufia 1,Lufia 1.smc
SFC,lufia 2,Lufia 2.smc
SFC,lupin iii,Lupin III.smc
SFC,lupin sansei,Lupin Sansei .smc
SFC,madou monogatari hanamaru daiyouchienji,Madou Monogatari-Hanamaru Daiyouchienji.smc
SFC,magic johnson no super slam dunk,Magic Johnson no Super Slam Dunk.smc
SFC,magic knight rayearth,Magic Knight Rayearth.smc
SFC,magic sword,Magic Sword.smc
SFC,magical drop 1,Magical Drop 1.smc
SFC,magical drop 2,Magical Drop 2.smc
SFC,magical pop n,Magical Pop'n.smc
SFC,magna braban henreki no yuusha,Magna Braban-Henreki no Yuusha.smc
SFC,mahjong club,Mahjong Club.smc
SFC,mahjong gokuu tenjiku,Mahjong Gokuu Tenjiku.smc
SFC,mahjong hanjouki,Mahjong Hanjouki.smc
SFC,mahjong sengoku monogatari,Mahjong Sengoku Monogatari.smc
SFC,mahjong taikai ii,Mahjong Taikai II.smc
SFC,mahjong touhaiden  the,"Mahjong Touhaiden, The.smc"
SFC,mahou poi poi poitto,Mahou Poi Poi Poitto!.smc
SFC,mahoujin guruguru 1,Mahoujin Guruguru 1.smc
SFC,mahoujin guruguru 2,Mahoujin Guruguru 2.smc
SFC,majan hishoho,Majan Hishoho.smc
SFC,majin tensei,Majin Tensei.smc
SFC,major title  japan,Major Title (Japan).smc
SFC,majuu ou,Majuu Ou.smc
SFC,maka maka,Maka Maka.smc
SFC,makeruna  makendou 1,Makeruna! Makendou 1.smc
SFC,makeruna  makendou 2,Makeruna! Makendou 2.smc
SFC,marmalade boy,Marmalade Boy.smc
SFC,marvelous,Marvelous.smc
SFC,maten densetsu senritsu no ooparts,Maten Densetsu-Senritsu no Ooparts.smc
SFC,matsukata hiroki no super trolling,Matsukata Hiroki no Super Trolling.smc
SFC,matsumura kuni hiroden,Matsumura Kuni Hiroden.smc
SFC,mazinger z,Mazinger Z.smc
SFC,mechwarrior 3050,Mechwarrior 3050.smc
SFC,mechwarrior,Mechwarrior.smc
SFC,mega lo mania,Mega lo Mania.smc
SFC,melfand stories,Melfand Stories.smc
SFC,metal jack,Metal Jack.smc
SFC,metal marines,Metal Marines.smc
SFC,metal max 2,Metal Max 2.smc
SFC,metal warriors,Metal Warriors.sfc
SFC,metalslader glory,Metalslader Glory.smc
SFC,michael andretti s indycar challenge,Michael Andretti's IndyCar Challenge.smc
SFC,michael jordan chaos in  windy city,Michael Jordan-Chaos in the Windy City.smc
SFC,mickey mania,Mickey Mania.sfc
SFC,mickey mouse,Mickey Mouse.sfc
SFC,mickey no magical adventure,Mickey no Magical Adventure.smc
SFC,mickey no tokyo disneyland daibouken,Mickey no Tokyo Disneyland Daibouken.smc
SFC,mickey to donald magical adventure 3,Mickey to Donald-Magical Adventure 3.smc
SFC,mickey s playtown adventure,Mickey's Playtown Adventure.smc
SFC,mickey s ultimate challenge,Mickey's Ultimate Challenge.sfc
SFC,micro machines 2 turbo tournament,Micro Machines 2-Turbo Tournament.smc
SFC,micro machines,Micro Machines.smc
SFC,might and magic ii,Might and Magic II.smc
SFC,might and magic iii,Might and Magic III.smc
SFC,mighty morphin power rangers fighting edition,Mighty Morphin Power Rangers-Fighting Edition.sfc
SFC,mighty morphin power rangers movie edition,Mighty Morphin Power Rangers-Movie Edition.smc
SFC,milandra,Milandra.smc
SFC,militia,Militia.smc
SFC,mini yonku let s and go   power wgp 2,Mini Yonku Let's & Go!!-Power WGP 2.smc
SFC,mini yonku shining scorpion,Mini Yonku Shining Scorpion.smc
SFC,miracle casino paradise,Miracle Casino Paradise.smc
SFC,miracle girls,Miracle Girls.smc
SFC,mizuki shigeru no youkai hyakkiyakou,Mizuki Shigeru no Youkai Hyakkiyakou.smc
SFC,momotarou happy,Momotarou-Happy.smc
SFC,monday night football,Monday Night Football.smc
SFC,monopoly game 2,Monopoly Game 2.smc
SFC,monopoly,Monopoly.smc
SFC,monster maker 3,Monster Maker 3.smc
SFC,monster maker child verson,Monster Maker Child Verson .smc
SFC,moryo senki madara 2,Moryo Senki Madara 2.smc
SFC,mother 2,Mother-2.smc
SFC,motteke oodorobou,Motteke Oodorobou.smc
SFC,mr nutz,Mr Nutz.smc
SFC,mr  do,Mr. Do!.smc
SFC,ms  pac man,Ms. Pac-Man.smc
SFC,multi play volleyball,Multi Play Volleyball.smc
SFC,muscle bomber,Muscle Bomber.smc
SFC,musya,Musya.smc
SFC,mutant chronicles doom troopers,Mutant Chronicles-Doom Troopers.smc
SFC,mystery circle,Mystery Circle.smc
SFC,mystic ark,Mystic Ark.smc
SFC,mystic quest legend,Mystic Quest Legend.smc
SFC,nage libre seijaku no suishin,Nage Libre-Seijaku no Suishin.smc
SFC,naki no ryuu mahjong hishouden,Naki no Ryuu-Mahjong Hishouden.smc
SFC,namcot open golf,NAMCOT Open Golf.smc
SFC,nangoku shounen papuwa kun,Nangoku Shounen Papuwa-kun.smc
SFC,naruhodo   world,Naruhodo! The World.smc
SFC,natsuki crisis battle 1,Natsuki Crisis Battle 1.smc
SFC,nba basketball,NBA Basketball.smc
SFC,nba hang time,NBA Hang Time.smc
SFC,nba jam te,NBA Jam TE.smc
SFC,nba jam tournament edition,NBA Jam-Tournament Edition.smc
SFC,nba jam,NBA Jam.smc
SFC,nba jikkyo basket,NBA Jikkyo Basket.smc
SFC,nba live  98,NBA Live '98.smc
SFC,nba live 95,NBA Live 95.smc
SFC,nba pro basketball 94 bulls vs suns,NBA Pro Basketball'94-Bulls Vs Suns.smc
SFC,nba pro basketball bulls vs blazers,NBA Pro Basketball-Bulls Vs Blazers.smc
SFC,nekketsu tairiku burning heroes,Nekketsu Tairiku Burning Heroes.smc
SFC,neugier,Neugier.smc
SFC,new momotaro densetsu 1,New Momotaro Densetsu 1.smc
SFC,newman haas indycar racing featuring nigel mansell,Newman-Haas IndyCar Racing featuring Nigel Mansell.smc
SFC,nfl football,NFL Football.smc
SFC,nfl pro football  94,NFL PRO FOOTBALL '94.smc
SFC,nfl qbc 96,NFL QBC 96.smc
SFC,nfl quarterback club,NFL Quarterback Club.smc
SFC,nhl prohockey 94,NHL Prohockey 94.smc
SFC,nice de shot,Nice de Shot.smc
SFC,nichibutsu arcade classics 1,Nichibutsu Arcade Classics 1.smc
SFC,nichibutsu arcade classics 2,Nichibutsu Arcade Classics 2.smc
SFC,nichibutsu collection 1,Nichibutsu Collection 1.smc
SFC,nichibutsu collection 2,Nichibutsu Collection 2.smc
SFC,nigel mansell f 1 challenge,Nigel Mansell F-1 Challenge.smc
SFC,nigel mansell s world championship racing,Nigel Mansell's World Championship Racing.smc
SFC,ninjas kick back,Ninjas Kick Back.smc
SFC,nintama rantarou 1,Nintama Rantarou 1.smc
SFC,nintama rantarou 2,Nintama Rantarou 2.smc
SFC,nintama rantarou 3,Nintama Rantarou 3.smc
SFC,nintama rantarou special,Nintama Rantarou Special.smc
SFC,nishijin pachinko 1,Nishijin Pachinko 1.smc
SFC,nishijin pachinko 2,Nishijin Pachinko 2.smc
SFC,nishijin pachinko 3,Nishijin Pachinko 3.smc
SFC,nitropunks,Nitropunks.smc
SFC,nobunaga haouden,Nobunaga Haouden.smc
SFC,nobunaga tenshouki,Nobunaga Tenshouki.smc
SFC,nobunaga s ambition,Nobunaga's Ambition.smc
SFC,nomark bakuhaitou,Nomark Bakuhaitou.smc
SFC,nontan to issho kurukuru puzzle,Nontan to Issho-Kurukuru Puzzle.smc
SFC,nosferatu,Nosferatu.smc
SFC,np tamagotch town,NP Tamagotch Town.smc
SFC,numbers paradise,Numbers Paradise.smc
SFC,odekake lester,Odekake Lester.smc
SFC,oekaki logic 1,Oekaki Logic 1.smc
SFC,oekaki logic 2,Oekaki Logic 2.smc
SFC,ogre battle  march of  black queen,Ogre Battle-The March of the Black Queen.smc
SFC,ohchan no logic,Ohchan No Logic.smc
SFC,ohmono black bass,Ohmono Black Bass.smc
SFC,oonita atsushi fmw,Oonita Atsushi FMW.smc
SFC,oozumou damashii,Oozumou Damashii.smc
SFC,oraga land shusai,Oraga Land Shusai.smc
SFC,ossu   karatebu,Ossu!! Karatebu.smc
SFC,othello world,Othello World.smc
SFC,otoboke ninja colosseum,Otoboke Ninja Colosseum.smc
SFC,otogirisou,Otogirisou.smc
SFC,out of this world,Out of This World.smc
SFC,pac in time,Pac-in-Time.smc
SFC,pac man 2  new adventures,Pac-Man 2-The New Adventures.smc
SFC,pachi slot hisshouhou  1,Pachi-Slot Hisshouhou! 1.smc
SFC,pachi slot hisshouhou  2,Pachi-Slot Hisshouhou! 2.smc
SFC,pachi slot hisshouhou  twin 1,Pachi-Slot Hisshouhou! Twin 1.smc
SFC,pachi slot hisshouhou  twin 2,Pachi-Slot Hisshouhou! Twin 2.smc
SFC,pachi slot hisshouhou  yamasa densetsu,Pachi-Slot Hisshouhou! Yamasa Densetsu.smc
SFC,pachinko challenger,Pachinko Challenger.smc
SFC,pachinko fan 1,Pachinko Fan 1.smc
SFC,pachinko fan 2,Pachinko Fan 2.smc
SFC,pachinko hishoho,Pachinko Hishoho.smc
SFC,pachinko hisshouhou 2,Pachinko Hisshouhou 2.smc
SFC,pachinko maruhi hisho,Pachinko Maruhi Hisho.smc
SFC,pachinko monogatari 1,Pachinko Monogatari 1.smc
SFC,pachinko monogatari 2,Pachinko Monogatari 2.smc
SFC,pachinko renchan teng,Pachinko Renchan Teng.smc
SFC,pachinko wars 1,Pachinko Wars 1.smc
SFC,pachinko wars 2,Pachinko Wars 2.smc
SFC,pachislo daikouryaku 1,Pachislo Daikouryaku 1.smc
SFC,pachislo daikouryaku 2,Pachislo Daikouryaku 2.smc
SFC,pachislot classic,Pachislot Classic.smc
SFC,pachislot fun,Pachislot Fun.smc
SFC,pachislot gambler,Pachislot Gambler.smc
SFC,pachislot research,Pachislot-research.smc
SFC,pachisuro love story,Pachisuro Love Story.smc
SFC,pachisuro monogatari,Pachisuro Monogatari.smc
SFC,pachisuro palusupe,Pachisuro Palusupe.smc
SFC,paladin s quest,Paladin's Quest.smc
SFC,panic in nakayoshi world,Panic in Nakayoshi World.smc
SFC,paper boy 2,Paper Boy 2.smc
SFC,parlor  mini 1,Parlor! Mini 1.smc
SFC,parlor  mini 2,Parlor! Mini 2.smc
SFC,parlor  mini 3,Parlor! Mini 3.smc
SFC,parlor  mini 4,Parlor! Mini 4.smc
SFC,parlor  mini 5,Parlor! Mini 5.smc
SFC,parlor  mini 6,Parlor! Mini 6.smc
SFC,parlor  mini 7,Parlor! Mini 7.smc
SFC,parodius non sense fantasy,Parodius Non-Sense Fantasy.smc
SFC,parodius,Parodius.smc
SFC,pebble beach new,Pebble Beach New.smc
SFC,pebble beach no hatou,Pebble Beach No Hatou.smc
SFC,pga tour golf,PGA Tour Golf.smc
SFC,phalanx  enforce fighter a 144,Phalanx-The Enforce Fighter A-144.smc
SFC,picross np vol  1,Picross NP Vol. 1.smc
SFC,picross np vol  2,Picross NP Vol. 2.smc
SFC,picross np vol  3,Picross NP Vol. 3.smc
SFC,picross np vol  4,Picross NP Vol. 4.smc
SFC,picross np vol  5,Picross NP Vol. 5.smc
SFC,picross np vol  6,Picross NP Vol. 6.smc
SFC,picross np vol  7,Picross NP Vol. 7.smc
SFC,picross np vol  8,Picross NP Vol. 8.smc
SFC,pikiinya,Pikiinya!.smc
SFC,pilotwings,Pilotwings.smc
SFC,pinball dreams,Pinball Dreams.smc
SFC,pinball fantasies,Pinball Fantasies.smc
SFC,pinball pinball,Pinball Pinball.smc
SFC,pink goesto hollywood,Pink Goesto Hollywood.smc
SFC,pink panther in pink goes to hollywood,Pink Panther in Pink Goes to Hollywood.sfc
SFC,pinocchio,Pinocchio.sfc
SFC,pinocchio,Pinocchio.smc
SFC,pipe dream,Pipe Dream.smc
SFC,pit fighter,Pit Fighter.smc
SFC,pitfall  mayan adventure,Pitfall-The Mayan Adventure.smc
SFC,planets champ tg3000,Planets Champ TG3000.smc
SFC,plok,Plok!.smc
SFC,pocky and rocky 1,Pocky & Rocky 1.smc
SFC,pocky and rocky 2,Pocky & Rocky 2.sfc
SFC,poko nyan,Poko-nyan.smc
SFC,pop n twinbee rainbow bell adventures,Pop'n Twinbee-Rainbow Bell Adventures.smc
SFC,pop n twinbee,Pop'n Twinbee.smc
SFC,popeye,Popeye.smc
SFC,popful mail,Popful Mail.smc
SFC,popoitto hebereke,Popoitto Hebereke.smc
SFC,populous 1,Populous 1.smc
SFC,populous 2,Populous 2.smc
SFC,porky pig s haunted holiday,Porky Pig's Haunted Holiday.sfc
SFC,power athlete,Power Athlete.smc
SFC,power instinct,Power Instinct.smc
SFC,power lode runner,Power Lode Runner.smc
SFC,power monger,Power Monger.smc
SFC,power of  hired,Power of the Hired.smc
SFC,power piggs of  dark age,Power piggs of the Dark Age.sfc
SFC,power rangers 1,Power Rangers 1.smc
SFC,power rangers zeo battle racers,Power Rangers Zeo-Battle Racers.sfc
SFC,power soukoban,Power Soukoban.smc
SFC,prehistorik man,Prehistorik Man.smc
SFC,primal rage,Primal Rage.sfc
SFC,prime goal 1,Prime Goal 1.smc
SFC,prime goal 2,Prime Goal 2.smc
SFC,prime goal 3,Prime Goal 3.smc
SFC,prince of persia 1,Prince of Persia 1.smc
SFC,prince of persia 2,Prince of Persia 2.smc
SFC,princess maker,Princess Maker.smc
SFC,pro football 93,Pro Football 93.smc
SFC,pro football,Pro Football.smc
SFC,pro mahjong tuamono,Pro Mahjong Tuamono.smc
SFC,pro soccer,Pro Soccer.smc
SFC,pro yakyu star,Pro Yakyu Star.smc
SFC,pro yakyuu nettou puzzle stadium,Pro Yakyuu Nettou Puzzle Stadium.smc
SFC,project monstania,Project Monstania.smc
SFC,prosta,Prosta.smc
SFC,psycho dream,Psycho Dream.smc
SFC,puzzle bobble bust a move,Puzzle Bobble-Bust-A-Move.sfc
SFC,puzzle n desu,Puzzle'n Desu!.smc
SFC,q bert 3,Q-Bert 3.smc
SFC,r type iii  third lightning,R-Type III-The Third Lightning.smc
SFC,r type,R-Type.sfc
SFC,raiden densetsu,Raiden Densetsu.smc
SFC,raiden trad,Raiden Trad.smc
SFC,ranma 1 2 akanekodan teki hihou,Ranma 1-2-Akanekodan Teki Hihou.smc
SFC,ranma 1 2 chougi ranbu hen,Ranma 1-2-Chougi Ranbu Hen.smc
SFC,ranma 1 2 chounai gekitou hen,Ranma 1-2-Chounai Gekitou Hen.smc
SFC,ranma 1 2 ougi jaanken,Ranma 1-2-Ougi Jaanken.smc
SFC,ranma 1 2,Ranma 1-2.smc
SFC,real monsters,Real Monsters.smc
SFC,rejoice,Rejoice.smc
SFC,ren and stimpy show  the veediots,"Ren & Stimpy Show, The-Veediots!.smc"
SFC,rendering ranger r2,Rendering Ranger R2.smc
SFC,res arcana,Res Arcana.smc
SFC,revolution x,Revolution X.smc
SFC,riddick bowe boxing,Riddick Bowe Boxing.smc
SFC,ring ni kakero,Ring ni Kakero.smc
SFC,rise of  robots,Rise of the Robots.smc
SFC,rival turf,Rival Turf.smc
SFC,road runner,Road Runner.smc
SFC,robocop 3,RoboCop 3.smc
SFC,robocop versus  terminator,RoboCop versus the Terminator.smc
SFC,robotrek,Robotrek.smc
SFC,rock n  roll racing,Rock N' Roll Racing.smc
SFC,roger clemens  mvp baseball,Roger Clemens' MVP Baseball.smc
